Key_Scheme,Percent_correct,Percent_incorrect,Num_true_positives,Num_false_positives,Num_true_negatives,Num_false_negatives,IR_precision,IR_recall,Area_under_ROC
weka.classifiers.meta.CostSensitiveClassifier,50.847458,49.152542,12,17,24,6,0.413793,0.666667,0.626016
weka.classifiers.meta.CostSensitiveClassifier,44.067797,55.932203,14,18,23,4,0.4375,0.777778,0.669377
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,12,17,24,6,0.413793,0.666667,0.626016
weka.classifiers.meta.CostSensitiveClassifier,50.847458,49.152542,14,11,29,5,0.56,0.736842,0.730921
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,16,24,17,2,0.4,0.888889,0.651762
weka.classifiers.meta.CostSensitiveClassifier,47.457627,52.542373,15,19,22,3,0.441176,0.833333,0.684959
weka.classifiers.meta.CostSensitiveClassifier,52.542373,47.457627,15,17,24,3,0.46875,0.833333,0.70935
weka.classifiers.meta.CostSensitiveClassifier,44.067797,55.932203,12,19,22,6,0.387097,0.666667,0.601626
weka.classifiers.meta.CostSensitiveClassifier,38.983051,61.016949,13,24,17,5,0.351351,0.722222,0.568428
weka.classifiers.meta.CostSensitiveClassifier,42.372881,57.627119,8,20,21,10,0.285714,0.444444,0.47832
weka.classifiers.meta.CostSensitiveClassifier,54.237288,45.762712,15,20,21,3,0.428571,0.833333,0.672764
weka.classifiers.meta.CostSensitiveClassifier,57.627119,42.372881,15,12,28,4,0.555556,0.789474,0.744737
weka.classifiers.meta.CostSensitiveClassifier,54.237288,45.762712,16,17,23,3,0.484848,0.842105,0.708553
weka.classifiers.meta.CostSensitiveClassifier,44.067797,55.932203,11,17,24,7,0.392857,0.611111,0.598238
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,11,13,28,7,0.458333,0.611111,0.647019
weka.classifiers.meta.CostSensitiveClassifier,47.457627,52.542373,11,13,28,7,0.458333,0.611111,0.647019
weka.classifiers.meta.CostSensitiveClassifier,44.067797,55.932203,16,24,17,2,0.4,0.888889,0.651762
weka.classifiers.meta.CostSensitiveClassifier,37.288136,62.711864,14,27,14,4,0.341463,0.777778,0.559621
weka.classifiers.meta.CostSensitiveClassifier,50.847458,49.152542,14,19,22,4,0.424242,0.777778,0.657182
weka.classifiers.meta.CostSensitiveClassifier,50.847458,49.152542,13,15,26,5,0.464286,0.722222,0.678184
